event_id,particle,Z,R_GV,layer_index,z_layer,x_true,y_true,x_meas,y_meas,t,pitch_deg
31,p,1,7.594916677873907,3,0.5,0.010727858062245067,0.5121613208849014,0.010691884050580826,0.5120861957120993,2.404266872095819e-09,45.69466849009946
31,p,1,7.594916677873907,4,0.6333333333333333,0.013588620212177084,0.648737673120875,0.013440393770285,0.6487104983454784,3.0454047046547042e-09,45.69466849009946
31,p,1,7.594916677873907,5,0.7666666666666666,0.0164493823621091,0.7853140253568488,0.016570403112721472,0.785335769570422,3.6865425372135893e-09,45.69466849009946
31,p,1,7.594916677873907,6,0.9,0.019310144512041123,0.9218903775928226,0.019282165897738648,0.9219136316032975,4.327680369772475e-09,45.69466849009946
32,p,1,15.58109548226019,0,0.1,0.0024426217541117464,0.11661380834360713,0.0024475956277625333,0.11660950331101608,5.130555977291981e-10,49.39208475818249
32,p,1,15.58109548226019,1,0.23333333333333334,0.005699450759594074,0.27209888613508326,0.005738991065678579,0.27211611839639505,1.1971297280347953e-09,49.39208475818249
32,p,1,15.58109548226019,2,0.3666666666666667,0.008956279765076404,0.4275839639265595,0.008989696065981803,0.427549545312448,1.881203858340393e-09,49.39208475818249
32,p,1,15.58109548226019,3,0.5,0.012213108770558732,0.5830690417180356,0.01225799954097926,0.5831504885654168,2.56527798864599e-09,49.39208475818249
32,p,1,15.58109548226019,4,0.6333333333333333,0.015469937776041059,0.7385541195095117,0.015421430300058488,0.738509734726726,3.249352118951587e-09,49.39208475818249
32,p,1,15.58109548226019,5,0.7666666666666666,0.01872676678152339,0.8940391973009879,0.0187935559983394,0.8940296301016531,3.933426249257185e-09,49.39208475818249
32,p,1,15.58109548226019,6,0.9,0.02198359578700572,1.0495242750924643,0.022053786856609046,1.0495021483068696,4.617500379562782e-09,49.39208475818249
33,p,1,6.200739254692776,0,0.1,0.00512303365915525,0.24458001500270266,0.005135945100321385,0.24465825090378615,8.909723487710985e-10,67.76650863973722
33,p,1,6.200739254692776,1,0.23333333333333334,0.011953745204695582,0.5706867016729729,0.011935656680823373,0.5706396455681766,2.0789354804658962e-09,67.76650863973722
33,p,1,6.200739254692776,2,0.3666666666666667,0.018784456750235917,0.8967933883432432,0.0187620285398345,0.8968160050407753,3.2668986121606948e-09,67.76650863973722
33,p,1,6.200739254692776,3,0.5,0.025615168295776248,1.2229000750135133,0.025536880342167223,1.2229319485586458,4.454861743855492e-09,67.76650863973722
33,p,1,6.200739254692776,4,0.6333333333333333,0.03244587984131658,1.5490067616837835,0.032418941275435695,1.5490641523168203,5.64282487555029e-09,67.76650863973722
33,p,1,6.200739254692776,5,0.7666666666666666,0.03927659138685691,1.8751134483540532,0.039156878371611886,1.875074120065298,6.830788007245087e-09,67.76650863973722
33,p,1,6.200739254692776,6,0.9,0.046107302932397246,2.201220135024324,0.04602297952483554,2.2011788235510057,8.018751138939887e-09,67.76650863973722
34,p,1,14.563830507176887,0,0.1,0.004015571037188754,0.19170836849078782,0.0040029021587413526,0.19170040924721882,7.223598481911112e-10,62.45745250671372
34,p,1,14.563830507176887,1,0.23333333333333334,0.009369665753440427,0.4473195264785049,0.009379835165471424,0.44726909967640777,1.6855063124459263e-09,62.45745250671372
34,p,1,14.563830507176887,2,0.3666666666666667,0.014723760469692098,0.7029306844662221,0.014759102951737052,0.7029638177647414,2.6486527767007417e-09,62.45745250671372
34,p,1,14.563830507176887,3,0.5,0.020077855185943773,0.9585418424539391,0.02009710708282658,0.9585696691260767,3.6117992409555568e-09,62.45745250671372
34,p,1,14.563830507176887,4,0.6333333333333333,0.025431949902195442,1.2141530004416563,0.025446770802235875,1.214254754106793,4.5749457052103715e-09,62.45745250671372
34,p,1,14.563830507176887,5,0.7666666666666666,0.030786044618447115,1.4697641584293732,0.03078168990989449,1.4697488042684566,5.538092169465186e-09,62.45745250671372
34,p,1,14.563830507176887,6,0.9,0.03614013933469879,1.7253753164170906,0.036102462955680925,1.7253237032835618,6.5012386337200025e-09,62.45745250671372
35,p,1,10.108861933872864,0,0.1,0.0029842162183664695,0.14247020340282743,0.00295852766637796,0.14242576353716588,5.827878876654856e-10,54.940847926574264
